Frame,Object Type,Object ID,X,Y,Speed (m/s),Distance (m),Team,Has Ball
314,Player,142,1331,336,N/A,N/A,1,False
315,Player,1,1108,591,2.793698990836205,23.618852285626264,2,False
315,Player,4,1471,526,N/A,N/A,2,False
315,Player,6,824,822,4.474723458979181,24.488236617276176,1,False
315,Player,10,1443,491,N/A,N/A,2,False
315,Player,11,485,731,3.151645489751335,25.343963913834184,1,False
315,Player,14,675,619,1.8334428203656579,24.416368802732094,2,False
315,Player,34,1368,743,1.6313472690192468,20.604107867411006,2,False
315,Player,3,573,537,6.611445910006094,30.640874997924683,2,False
315,Player,5,898,556,5.127020681046879,30.74559808878573,1,False
315,Player,8,973,412,7.2959046252835495,12.079246372064569,2,False
315,Player,120,1374,387,N/A,N/A,2,False
315,Player,91,336,534,9.307588359891966,7.481623138435107,1,False
315,Player,15,916,453,4.607910226858077,23.590680713163877,1,False
315,Player,12,643,516,4.617301694895965,24.022738182854848,1,True
315,Player,132,776,367,N/A,N/A,1,False
315,Player,22,1493,579,N/A,N/A,1,False
315,Player,134,1473,480,N/A,N/A,2,False
315,Player,13,1541,601,N/A,N/A,2,False
315,Player,19,1264,563,N/A,N/A,1,False
315,Player,7,1050,478,4.387602343112985,17.006171761691427,2,False
315,Player,142,1328,336,N/A,N/A,1,False
316,Player,1,1107,591,2.793698990836205,23.618852285626264,2,False
316,Player,4,1471,526,N/A,N/A,2,False
316,Player,6,824,822,4.474723458979181,24.488236617276176,1,False
316,Player,10,1442,490,N/A,N/A,2,False
316,Player,11,485,732,3.151645489751335,25.343963913834184,1,False
316,Player,14,674,619,1.8334428203656579,24.416368802732094,2,False
316,Player,34,1367,742,1.6313472690192468,20.604107867411006,2,False
316,Player,3,571,539,6.611445910006094,30.640874997924683,2,False
316,Player,5,897,558,5.127020681046879,30.74559808878573,1,False
316,Player,8,971,413,7.2959046252835495,12.079246372064569,2,False
316,Player,120,1373,386,N/A,N/A,2,False
316,Player,91,334,534,9.307588359891966,7.481623138435107,1,False
316,Player,15,915,453,4.607910226858077,23.590680713163877,1,False
316,Player,12,643,517,4.617301694895965,24.022738182854848,1,False
316,Player,132,775,368,N/A,N/A,1,False
316,Player,22,1491,579,N/A,N/A,1,False
316,Player,134,1472,481,N/A,N/A,2,False
316,Player,13,1542,604,N/A,N/A,2,False
316,Player,19,1260,563,N/A,N/A,1,False
316,Player,7,1049,479,4.387602343112985,17.006171761691427,2,False
316,Player,142,1326,336,N/A,N/A,1,False
317,Player,1,1106,592,2.793698990836205,23.618852285626264,2,False
317,Player,4,1469,526,N/A,N/A,2,False
317,Player,6,824,822,4.474723458979181,24.488236617276176,1,False
317,Player,10,1441,489,N/A,N/A,2,False
317,Player,11,485,733,3.151645489751335,25.343963913834184,1,False
317,Player,14,672,619,1.8334428203656579,24.416368802732094,2,False
317,Player,34,1366,743,1.6313472690192468,20.604107867411006,2,False
317,Player,3,572,539,6.611445910006094,30.640874997924683,2,False
317,Player,5,897,558,5.127020681046879,30.74559808878573,1,False
317,Player,8,969,414,7.2959046252835495,12.079246372064569,2,False
317,Player,120,1370,387,N/A,N/A,2,False
317,Player,91,331,533,9.307588359891966,7.481623138435107,1,False
317,Player,12,642,517,4.617301694895965,24.022738182854848,1,False
317,Player,132,774,368,N/A,N/A,1,False
317,Player,22,1490,579,N/A,N/A,1,False
317,Player,134,1472,483,N/A,N/A,2,False
317,Player,13,1541,604,N/A,N/A,2,False
317,Player,19,1257,563,N/A,N/A,1,False
317,Player,7,1048,480,4.387602343112985,17.006171761691427,2,False
317,Player,142,1324,336,N/A,N/A,1,False
318,Player,1,1104,591,2.793698990836205,23.618852285626264,2,False
318,Player,4,1468,526,N/A,N/A,2,False
318,Player,6,825,821,4.474723458979181,24.488236617276176,1,False
318,Player,10,1441,489,N/A,N/A,2,False
318,Player,11,486,733,3.151645489751335,25.343963913834184,1,False
318,Player,14,671,619,1.8334428203656579,24.416368802732094,2,False
318,Player,34,1364,743,1.6313472690192468,20.604107867411006,2,False
318,Player,3,573,540,6.611445910006094,30.640874997924683,2,False
318,Player,5,896,559,5.127020681046879,30.74559808878573,1,False
318,Player,8,967,415,7.2959046252835495,12.079246372064569,2,False
318,Player,120,1368,387,N/A,N/A,2,False
318,Player,91,327,533,9.307588359891966,7.481623138435107,1,False
318,Player,12,640,517,4.617301694895965,24.022738182854848,1,False
318,Player,132,773,368,N/A,N/A,1,False
318,Player,22,1488,579,N/A,N/A,1,False
318,Player,134,1471,484,N/A,N/A,2,False
318,Player,13,1540,604,N/A,N/A,2,False
318,Player,19,1253,564,N/A,N/A,1,False
318,Player,7,1047,480,4.387602343112985,17.006171761691427,2,False
318,Player,142,1321,336,N/A,N/A,1,False
318,Player,15,910,452,4.607910226858077,23.590680713163877,1,False
319,Player,1,1103,592,2.793698990836205,23.618852285626264,2,False
319,Player,4,1466,526,N/A,N/A,2,False
319,Player,6,825,819,4.474723458979181,24.488236617276176,1,False
319,Player,10,1439,490,N/A,N/A,2,False
319,Player,11,485,734,3.151645489751335,25.343963913834184,1,False
319,Player,14,670,619,1.8334428203656579,24.416368802732094,2,False
319,Player,34,1363,743,1.6313472690192468,20.604107867411006,2,False
319,Player,3,573,541,6.611445910006094,30.640874997924683,2,False
319,Player,5,895,559,5.127020681046879,30.74559808878573,1,False
319,Player,8,965,415,7.2959046252835495,12.079246372064569,2,False
319,Player,120,1366,387,N/A,N/A,2,False
319,Player,91,323,532,9.307588359891966,7.481623138435107,1,False
319,Player,12,637,517,4.617301694895965,24.022738182854848,1,False
319,Player,132,772,370,N/A,N/A,1,False
319,Player,22,1486,579,N/A,N/A,1,False
319,Player,134,1471,486,N/A,N/A,2,False
319,Player,13,1541,604,N/A,N/A,2,False
319,Player,19,1248,564,N/A,N/A,1,False
319,Player,7,1046,480,4.387602343112985,17.006171761691427,2,False
319,Player,142,1319,336,N/A,N/A,1,False
319,Player,15,908,452,4.607910226858077,23.590680713163877,1,False
320,Player,1,1102,592,2.988484984934066,23.79179701855069,2,False
320,Player,4,1465,526,N/A,N/A,2,False
320,Player,6,827,817,4.572719665890721,24.75286159794115,1,False
320,Player,10,1437,490,N/A,N/A,2,False
320,Player,11,484,734,3.1503614402943554,25.52627649718455,1,False
320,Player,14,670,619,3.1146823991809045,24.596616626758767,2,False
320,Player,34,1363,743,2.165284990622668,20.729413711775745,2,False
320,Player,3,571,541,1.7513759898576806,30.74222777511552,2,False
320,Player,5,893,559,3.524833621357143,30.949581515947603,1,False
320,Player,8,962,414,5.9285523488761696,12.422333892254162,2,False
320,Player,120,1364,387,N/A,N/A,2,False
320,Player,91,319,531,11.301585624239962,8.135650084282327,1,False
320,Player,12,635,518,4.870572114983761,24.304599995064557,1,False
320,Player,22,1483,578,N/A,N/A,1,False
320,Player,134,1470,487,N/A,N/A,2,False
320,Player,13,1542,604,N/A,N/A,2,False
320,Player,19,1244,566,7.992346790803711,0.4625200689122518,1,False
320,Player,7,1046,480,6.971311705694478,17.409604152067264,2,False
320,Player,142,1316,336,N/A,N/A,1,False
320,Player,15,906,453,7.29904985533655,24.013079431644,1,False
321,Player,1,1101,592,2.988484984934066,23.79179701855069,2,False
321,Player,4,1465,526,N/A,N/A,2,False
321,Player,6,828,816,4.572719665890721,24.75286159794115,1,False
321,Player,10,1434,491,N/A,N/A,2,False
321,Player,11,483,734,3.1503614402943554,25.52627649718455,1,False
321,Player,14,669,620,3.1146823991809045,24.596616626758767,2,False
321,Player,34,1364,742,2.165284990622668,20.729413711775745,2,False
321,Player,3,571,541,1.7513759898576806,30.74222777511552,2,False
321,Player,5,892,558,3.524833621357143,30.949581515947603,1,False
321,Player,120,1361,388,N/A,N/A,2,False
321,Player,91,315,530,11.301585624239962,8.135650084282327,1,False
321,Player,12,633,519,4.870572114983761,24.304599995064557,1,False
321,Player,22,1481,577,N/A,N/A,1,False
321,Player,134,1469,488,N/A,N/A,2,False
321,Player,13,1543,604,N/A,N/A,2,False
321,Player,19,1239,567,7.992346790803711,0.4625200689122518,1,False
321,Player,7,1045,481,6.971311705694478,17.409604152067264,2,False
321,Player,142,1312,336,N/A,N/A,1,False
321,Player,15,904,453,7.29904985533655,24.013079431644,1,False
322,Player,1,1100,592,2.988484984934066,23.79179701855069,2,False
322,Player,4,1464,526,N/A,N/A,2,False
322,Player,6,828,815,4.572719665890721,24.75286159794115,1,False
322,Player,10,1432,491,N/A,N/A,2,False
322,Player,11,481,733,3.1503614402943554,25.52627649718455,1,False
322,Player,14,668,620,3.1146823991809045,24.596616626758767,2,False
322,Player,34,1365,742,2.165284990622668,20.729413711775745,2,False
322,Player,3,570,540,1.7513759898576806,30.74222777511552,2,False
322,Player,5,890,558,3.524833621357143,30.949581515947603,1,False
322,Player,120,1359,388,N/A,N/A,2,False
322,Player,91,310,530,11.301585624239962,8.135650084282327,1,False
322,Player,12,631,520,4.870572114983761,24.304599995064557,1,False
322,Player,22,1478,577,N/A,N/A,1,False
322,Player,134,1468,488,N/A,N/A,2,False
322,Player,13,1544,603,N/A,N/A,2,False
322,Player,19,1235,567,7.992346790803711,0.4625200689122518,1,False
322,Player,7,1043,481,6.971311705694478,17.409604152067264,2,False
322,Player,142,1309,336,N/A,N/A,1,False
322,Player,15,901,454,7.29904985533655,24.013079431644,1,False
322,Player,132,766,371,N/A,N/A,1,True
322,Player,8,958,415,5.9285523488761696,12.422333892254162,2,False
323,Player,1,1099,591,2.988484984934066,23.79179701855069,2,False
323,Player,4,1463,526,N/A,N/A,2,False
323,Player,6,829,814,4.572719665890721,24.75286159794115,1,False
323,Player,10,1429,492,N/A,N/A,2,False
323,Player,11,482,732,3.1503614402943554,25.52627649718455,1,False
323,Player,14,666,620,3.1146823991809045,24.596616626758767,2,False
323,Player,34,1365,741,2.165284990622668,20.729413711775745,2,False
323,Player,3,570,541,1.7513759898576806,30.74222777511552,2,False
323,Player,5,888,559,3.524833621357143,30.949581515947603,1,False
323,Player,120,1356,387,N/A,N/A,2,False
323,Player,91,305,529,11.301585624239962,8.135650084282327,1,False
323,Player,12,629,519,4.870572114983761,24.304599995064557,1,False
323,Player,22,1477,576,N/A,N/A,1,False
323,Player,134,1466,488,N/A,N/A,2,False
323,Player,13,1544,601,N/A,N/A,2,False
323,Player,19,1231,566,7.992346790803711,0.4625200689122518,1,False
323,Player,7,1041,482,6.971311705694478,17.409604152067264,2,False
323,Player,142,1306,337,N/A,N/A,1,False
323,Player,15,899,455,7.29904985533655,24.013079431644,1,False
323,Player,132,764,371,N/A,N/A,1,True
323,Player,8,955,414,5.9285523488761696,12.422333892254162,2,False
324,Player,1,1099,590,2.988484984934066,23.79179701855069,2,False
324,Player,4,1462,529,N/A,N/A,2,False
324,Player,6,829,814,4.572719665890721,24.75286159794115,1,False
324,Player,10,1426,492,N/A,N/A,2,False
324,Player,11,483,732,3.1503614402943554,25.52627649718455,1,False
324,Player,14,664,620,3.1146823991809045,24.596616626758767,2,False
324,Player,34,1365,741,2.165284990622668,20.729413711775745,2,False
324,Player,3,569,540,1.7513759898576806,30.74222777511552,2,False
324,Player,5,886,559,3.524833621357143,30.949581515947603,1,False
324,Player,120,1352,387,N/A,N/A,2,False
324,Player,91,300,529,11.301585624239962,8.135650084282327,1,False
324,Player,12,627,520,4.870572114983761,24.304599995064557,1,False
324,Player,22,1474,575,N/A,N/A,1,False
324,Player,134,1465,491,N/A,N/A,2,False
324,Player,13,1542,600,N/A,N/A,2,False
324,Player,19,1227,565,7.992346790803711,0.4625200689122518,1,False
324,Player,7,1040,483,6.971311705694478,17.409604152067264,2,False
324,Player,142,1303,337,N/A,N/A,1,False
324,Player,15,896,455,7.29904985533655,24.013079431644,1,False
324,Player,132,761,371,N/A,N/A,1,True
324,Player,8,953,414,5.9285523488761696,12.422333892254162,2,False
325,Player,1,1100,590,4.606493149497473,24.05837648322068,2,False
325,Player,4,1460,529,N/A,N/A,2,False
325,Player,6,831,812,4.798369783788266,25.030545034502968,1,False
325,Player,10,1423,492,N/A,N/A,2,False
325,Player,11,486,731,2.4686490868363355,25.669138134154245,1,False
325,Player,14,662,620,4.930699175590292,24.881958014235057,2,False
325,Player,34,1364,741,2.9364423439725678,20.899346717792675,2,False
325,Player,3,570,540,3.382185622628243,30.937956109758357,2,False
325,Player,5,885,560,0.39717004767718683,30.9725658937067,1,False
325,Player,120,1349,388,N/A,N/A,2,False
325,Player,91,294,529,11.408797112668413,8.79588139867286,1,False
325,Player,12,626,520,3.730756893840981,24.520500278272948,1,False
325,Player,22,1469,574,N/A,N/A,1,False
325,Player,134,1463,490,N/A,N/A,2,False
325,Player,13,1539,598,N/A,N/A,2,False
325,Player,19,1224,565,5.935203754865612,0.8059925084299377,1,False
325,Player,7,1038,483,4.779407756731702,17.68619024910035,2,False
325,Player,142,1300,337,N/A,N/A,1,False
325,Player,15,893,455,7.629846064129017,24.454621449244062,1,False
325,Player,132,759,372,8.087988316494876,1.2722236730806116,1,False
325,Player,8,951,415,6.5111062620796645,12.79913402316155,2,False
326,Player,1,1100,589,4.606493149497473,24.05837648322068,2,False
326,Player,4,1457,524,N/A,N/A,2,False
326,Player,6,833,811,4.798369783788266,25.030545034502968,1,False
326,Player,10,1419,493,N/A,N/A,2,False
326,Player,11,489,731,2.4686490868363355,25.669138134154245,1,False
326,Player,14,659,620,4.930699175590292,24.881958014235057,2,False
326,Player,34,1363,741,2.9364423439725678,20.899346717792675,2,False
326,Player,3,571,540,3.382185622628243,30.937956109758357,2,False
326,Player,5,885,560,0.39717004767718683,30.9725658937067,1,False
326,Player,91,288,529,11.408797112668413,8.79588139867286,1,False
326,Player,12,624,520,3.730756893840981,24.520500278272948,1,False
326,Player,22,1465,574,N/A,N/A,1,False
326,Player,134,1461,501,N/A,N/A,2,False
326,Player,13,1533,597,N/A,N/A,2,False
326,Player,19,1221,565,5.935203754865612,0.8059925084299377,1,False
326,Player,7,1038,484,4.779407756731702,17.68619024910035,2,False
326,Player,15,890,456,7.629846064129017,24.454621449244062,1,True
326,Player,132,757,372,8.087988316494876,1.2722236730806116,1,False
326,Player,8,950,416,6.5111062620796645,12.79913402316155,2,False
327,Player,1,1099,588,4.606493149497473,24.05837648322068,2,False
327,Player,4,1456,523,N/A,N/A,2,False
327,Player,6,838,810,4.798369783788266,25.030545034502968,1,False
327,Player,10,1417,494,N/A,N/A,2,False
327,Player,11,492,731,2.4686490868363355,25.669138134154245,1,False
327,Player,14,657,620,4.930699175590292,24.881958014235057,2,False
327,Player,34,1361,742,2.9364423439725678,20.899346717792675,2,False
327,Player,3,573,541,3.382185622628243,30.937956109758357,2,False
327,Player,5,885,560,0.39717004767718683,30.9725658937067,1,False
327,Player,91,283,529,11.408797112668413,8.79588139867286,1,False
327,Player,12,622,520,3.730756893840981,24.520500278272948,1,False
327,Player,22,1462,575,N/A,N/A,1,False
327,Player,134,1459,499,N/A,N/A,2,False
327,Player,13,1529,596,N/A,N/A,2,False
327,Player,19,1219,566,5.935203754865612,0.8059925084299377,1,False
327,Player,7,1037,485,4.779407756731702,17.68619024910035,2,False
327,Player,15,887,456,7.629846064129017,24.454621449244062,1,True
327,Player,132,755,372,8.087988316494876,1.2722236730806116,1,False
327,Player,8,948,416,6.5111062620796645,12.79913402316155,2,False
328,Player,1,1098,588,4.606493149497473,24.05837648322068,2,False
328,Player,4,1452,525,N/A,N/A,2,False
328,Player,6,843,810,4.798369783788266,25.030545034502968,1,False
328,Player,10,1414,493,N/A,N/A,2,False
328,Player,11,493,731,2.4686490868363355,25.669138134154245,1,False
328,Player,14,654,620,4.930699175590292,24.881958014235057,2,False
328,Player,34,1360,742,2.9364423439725678,20.899346717792675,2,False
328,Player,3,573,542,3.382185622628243,30.937956109758357,2,False
328,Player,5,885,560,0.39717004767718683,30.9725658937067,1,False
328,Player,91,278,529,11.408797112668413,8.79588139867286,1,False
328,Player,12,621,519,3.730756893840981,24.520500278272948,1,False
328,Player,22,1459,575,N/A,N/A,1,False
328,Player,134,1459,493,N/A,N/A,2,False
328,Player,13,1525,594,N/A,N/A,2,False
328,Player,19,1216,566,5.935203754865612,0.8059925084299377,1,False
328,Player,7,1036,485,4.779407756731702,17.68619024910035,2,False
328,Player,15,885,456,7.629846064129017,24.454621449244062,1,True
328,Player,132,753,372,8.087988316494876,1.2722236730806116,1,False
328,Player,8,946,417,6.5111062620796645,12.79913402316155,2,False
328,Player,120,1340,389,N/A,N/A,2,False
328,Player,142,1290,338,N/A,N/A,1,False
329,Player,1,1097,587,4.606493149497473,24.05837648322068,2,False
329,Player,4,1449,529,N/A,N/A,2,False
329,Player,6,846,811,4.798369783788266,25.030545034502968,1,False
329,Player,10,1412,492,N/A,N/A,2,False
329,Player,11,492,730,2.4686490868363355,25.669138134154245,1,False
329,Player,14,652,621,4.930699175590292,24.881958014235057,2,False
329,Player,34,1358,742,2.9364423439725678,20.899346717792675,2,False
329,Player,3,572,542,3.382185622628243,30.937956109758357,2,False
329,Player,5,885,560,0.39717004767718683,30.9725658937067,1,False
329,Player,91,272,528,11.408797112668413,8.79588139867286,1,False
329,Player,12,619,519,3.730756893840981,24.520500278272948,1,False
329,Player,22,1456,575,N/A,N/A,1,False
329,Player,134,1458,489,N/A,N/A,2,False
329,Player,13,1520,590,N/A,N/A,2,False
329,Player,19,1213,566,5.935203754865612,0.8059925084299377,1,False
329,Player,7,1034,485,4.779407756731702,17.68619024910035,2,False
329,Player,15,882,457,7.629846064129017,24.454621449244062,1,False
329,Player,132,750,374,8.087988316494876,1.2722236730806116,1,False
329,Player,8,944,417,6.5111062620796645,12.79913402316155,2,True
329,Player,120,1337,388,N/A,N/A,2,False
329,Player,142,1286,337,N/A,N/A,1,False
330,Player,1,1096,587,6.389180217873108,24.42812070879204,2,False
330,Player,4,1448,530,N/A,N/A,2,False
330,Player,6,847,812,13.161862204761627,25.792226875056304,1,False
330,Player,10,1409,492,N/A,N/A,2,False
330,Player,11,491,729,5.70954088581802,25.999551379861305,1,False
330,Player,14,650,622,7.3925295159285795,25.30976643529574,2,False
330,Player,34,1356,742,3.9504712829520243,21.12796195407462,2,False
330,Player,3,571,542,3.1799191286660786,31.121979207482088,2,False
330,Player,5,884,560,5.0083732342722405,31.262402307727086,1,False
330,Player,91,267,528,17.96531505589142,9.835540834777687,1,False
330,Player,12,617,520,5.718496853883104,24.85143180916896,1,False
330,Player,22,1453,575,N/A,N/A,1,False
330,Player,134,1456,490,N/A,N/A,2,False
330,Player,13,1516,586,N/A,N/A,2,False
330,Player,19,1210,566,8.745111253776646,1.3120753356160861,1,False
330,Player,7,1032,485,5.325023082064834,17.994351307090213,2,False
330,Player,15,879,457,8.724572778808207,24.959515707276942,1,False
330,Player,132,747,374,9.985990986289462,1.8501166699723628,1,False
330,Player,8,942,417,11.925312711172158,13.489256286539568,2,True
330,Player,120,1334,387,N/A,N/A,2,False
330,Player,142,1282,338,N/A,N/A,1,False
331,Player,1,1094,588,6.389180217873108,24.42812070879204,2,False
331,Player,4,1447,533,N/A,N/A,2,False
331,Player,6,848,810,13.161862204761627,25.792226875056304,1,False
331,Player,10,1408,492,N/A,N/A,2,False
331,Player,11,491,726,5.70954088581802,25.999551379861305,1,False
331,Player,14,647,621,7.3925295159285795,25.30976643529574,2,False
331,Player,34,1354,741,3.9504712829520243,21.12796195407462,2,False
331,Player,3,570,542,3.1799191286660786,31.121979207482088,2,False
331,Player,5,882,560,5.0083732342722405,31.262402307727086,1,False
331,Player,91,260,527,17.96531505589142,9.835540834777687,1,False
331,Player,12,614,521,5.718496853883104,24.85143180916896,1,False
331,Player,22,1448,576,N/A,N/A,1,False
331,Player,134,1454,491,N/A,N/A,2,False
331,Player,13,1511,583,N/A,N/A,2,False
331,Player,19,1207,566,8.745111253776646,1.3120753356160861,1,False
331,Player,7,1030,485,5.325023082064834,17.994351307090213,2,False
331,Player,15,877,456,8.724572778808207,24.959515707276942,1,False
331,Player,132,745,375,9.985990986289462,1.8501166699723628,1,False
331,Player,8,937,417,11.925312711172158,13.489256286539568,2,True
331,Player,120,1329,387,N/A,N/A,2,False
331,Player,142,1278,338,N/A,N/A,1,False
332,Player,1,1091,588,6.389180217873108,24.42812070879204,2,False
332,Player,4,1445,533,N/A,N/A,2,False
332,Player,6,849,803,13.161862204761627,25.792226875056304,1,False
332,Player,10,1406,492,N/A,N/A,2,False
332,Player,11,490,724,5.70954088581802,25.999551379861305,1,False
332,Player,14,644,621,7.3925295159285795,25.30976643529574,2,False
332,Player,34,1351,741,3.9504712829520243,21.12796195407462,2,False
332,Player,3,570,542,3.1799191286660786,31.121979207482088,2,False
332,Player,5,881,560,5.0083732342722405,31.262402307727086,1,False
332,Player,91,254,527,17.96531505589142,9.835540834777687,1,False
332,Player,12,613,520,5.718496853883104,24.85143180916896,1,False
332,Player,22,1444,575,N/A,N/A,1,False
332,Player,134,1452,493,N/A,N/A,2,False
332,Player,13,1505,583,N/A,N/A,2,False
332,Player,19,1204,566,8.745111253776646,1.3120753356160861,1,False
332,Player,7,1028,485,5.325023082064834,17.994351307090213,2,False
332,Player,15,874,457,8.724572778808207,24.959515707276942,1,False
332,Player,132,743,376,9.985990986289462,1.8501166699723628,1,False
332,Player,8,937,418,11.925312711172158,13.489256286539568,2,True
332,Player,120,1326,387,N/A,N/A,2,False
332,Player,142,1274,338,N/A,N/A,1,False
333,Player,1,1089,587,6.389180217873108,24.42812070879204,2,False
333,Player,4,1442,536,N/A,N/A,2,False
333,Player,6,852,800,13.161862204761627,25.792226875056304,1,False
333,Player,10,1405,493,N/A,N/A,2,False
333,Player,11,492,724,5.70954088581802,25.999551379861305,1,False
333,Player,14,642,620,7.3925295159285795,25.30976643529574,2,False
333,Player,34,1350,741,3.9504712829520243,21.12796195407462,2,False
333,Player,3,571,542,3.1799191286660786,31.121979207482088,2,False
333,Player,5,879,560,5.0083732342722405,31.262402307727086,1,False
333,Player,91,248,527,17.96531505589142,9.835540834777687,1,False
333,Player,12,611,520,5.718496853883104,24.85143180916896,1,False
333,Player,22,1440,573,N/A,N/A,1,False
333,Player,134,1451,493,N/A,N/A,2,False
333,Player,13,1500,584,N/A,N/A,2,False
333,Player,19,1201,566,8.745111253776646,1.3120753356160861,1,False
333,Player,7,1026,484,5.325023082064834,17.994351307090213,2,False
333,Player,15,872,457,8.724572778808207,24.959515707276942,1,False
333,Player,132,740,376,9.985990986289462,1.8501166699723628,1,False
333,Player,120,1323,387,N/A,N/A,2,False
333,Player,142,1270,339,N/A,N/A,1,False
334,Player,1,1086,587,6.389180217873108,24.42812070879204,2,False
334,Player,4,1439,534,N/A,N/A,2,False
334,Player,6,856,800,13.161862204761627,25.792226875056304,1,False
334,Player,10,1404,495,N/A,N/A,2,False
334,Player,11,493,724,5.70954088581802,25.999551379861305,1,False
334,Player,14,640,620,7.3925295159285795,25.30976643529574,2,False
334,Player,34,1350,740,3.9504712829520243,21.12796195407462,2,False
334,Player,3,572,544,3.1799191286660786,31.121979207482088,2,False
334,Player,5,878,560,5.0083732342722405,31.262402307727086,1,False
334,Player,91,242,526,17.96531505589142,9.835540834777687,1,False
334,Player,12,611,521,5.718496853883104,24.85143180916896,1,False
334,Player,22,1434,571,N/A,N/A,1,False
334,Player,134,1449,493,N/A,N/A,2,False
334,Player,13,1494,585,N/A,N/A,2,False
334,Player,19,1197,566,8.745111253776646,1.3120753356160861,1,False
334,Player,7,1026,485,5.325023082064834,17.994351307090213,2,False
334,Player,15,870,458,8.724572778808207,24.959515707276942,1,False
334,Player,132,738,376,9.985990986289462,1.8501166699723628,1,False
334,Player,120,1319,386,N/A,N/A,2,False
334,Player,142,1267,338,N/A,N/A,1,False
334,Player,8,933,420,11.925312711172158,13.489256286539568,2,True
335,Player,1,1085,587,5.370160099065371,24.738893862673137,2,False
335,Player,4,1435,537,N/A,N/A,2,False
335,Player,6,861,798,10.83032574538757,26.41898183717364,1,False
335,Player,10,1403,494,N/A,N/A,2,False
335,Player,11,496,724,10.929100683478577,26.632022484229278,1,False
335,Player,14,638,620,5.649906142326742,25.636728596310018,2,False
335,Player,34,1351,740,5.1033473340935664,21.423294554427258,2,False
335,Player,3,572,544,4.375308278587663,31.375179918048502,2,False
335,Player,5,877,560,4.419548252028672,31.518163201941707,1,False
335,Player,91,236,524,N/A,N/A,1,False
335,Player,12,610,522,6.412895165830759,25.222548427561946,1,False
335,Player,22,1428,568,N/A,N/A,1,False
335,Player,134,1447,493,N/A,N/A,2,False
335,Player,13,1487,581,N/A,N/A,2,False
335,Player,19,1194,567,8.181669143632973,1.7855515592059572,1,False
335,Player,7,1026,486,4.549380123013468,18.257625619764603,2,False
335,Player,15,867,459,9.545639483489362,25.511925399608504,1,False
335,Player,132,735,376,N/A,N/A,1,False
335,Player,120,1315,386,N/A,N/A,2,False
335,Player,142,1262,338,N/A,N/A,1,False
335,Player,8,931,421,9.932670613238828,14.064063613694593,2,True
336,Player,1,1084,586,5.370160099065371,24.738893862673137,2,False
336,Player,4,1433,536,N/A,N/A,2,False
336,Player,6,863,797,10.83032574538757,26.41898183717364,1,False
336,Player,10,1403,495,N/A,N/A,2,False
336,Player,11,497,724,10.929100683478577,26.632022484229278,1,False
336,Player,14,637,620,5.649906142326742,25.636728596310018,2,False
336,Player,34,1352,738,5.1033473340935664,21.423294554427258,2,False
336,Player,3,572,545,4.375308278587663,31.375179918048502,2,False
336,Player,5,877,560,4.419548252028672,31.518163201941707,1,False
336,Player,91,229,524,N/A,N/A,1,False
336,Player,12,609,523,6.412895165830759,25.222548427561946,1,False
336,Player,22,1421,566,N/A,N/A,1,False
336,Player,134,1445,493,N/A,N/A,2,False
336,Player,13,1477,579,N/A,N/A,2,False
336,Player,19,1191,566,8.181669143632973,1.7855515592059572,1,False
336,Player,7,1027,486,4.549380123013468,18.257625619764603,2,False
336,Player,15,865,458,9.545639483489362,25.511925399608504,1,False
336,Player,132,731,375,N/A,N/A,1,False
336,Player,120,1311,385,N/A,N/A,2,False
336,Player,142,1258,338,N/A,N/A,1,False
336,Player,8,928,421,9.932670613238828,14.064063613694593,2,True
337,Player,1,1085,585,5.370160099065371,24.738893862673137,2,False
337,Player,4,1429,538,N/A,N/A,2,False
337,Player,6,864,796,10.83032574538757,26.41898183717364,1,False
337,Player,10,1402,494,N/A,N/A,2,False
337,Player,11,496,723,10.929100683478577,26.632022484229278,1,False
337,Player,14,635,620,5.649906142326742,25.636728596310018,2,False
337,Player,34,1352,737,5.1033473340935664,21.423294554427258,2,False
337,Player,3,572,546,4.375308278587663,31.375179918048502,2,False
337,Player,5,877,560,4.419548252028672,31.518163201941707,1,False
337,Player,91,222,523,N/A,N/A,1,False
337,Player,12,606,523,6.412895165830759,25.222548427561946,1,False
337,Player,22,1413,564,N/A,N/A,1,False
337,Player,134,1444,493,N/A,N/A,2,False
337,Player,13,1468,578,N/A,N/A,2,False
337,Player,19,1187,566,8.181669143632973,1.7855515592059572,1,False
337,Player,7,1027,486,4.549380123013468,18.257625619764603,2,False
337,Player,15,863,459,9.545639483489362,25.511925399608504,1,False
337,Player,132,728,375,N/A,N/A,1,False
337,Player,120,1307,385,N/A,N/A,2,False
337,Player,142,1253,338,N/A,N/A,1,False
337,Player,8,926,421,9.932670613238828,14.064063613694593,2,False
338,Player,1,1087,585,5.370160099065371,24.738893862673137,2,False
338,Player,4,1425,538,N/A,N/A,2,False
338,Player,6,864,796,10.83032574538757,26.41898183717364,1,False
338,Player,10,1401,494,N/A,N/A,2,False
338,Player,11,495,721,10.929100683478577,26.632022484229278,1,False
338,Player,14,633,621,5.649906142326742,25.636728596310018,2,False
338,Player,34,1351,736,5.1033473340935664,21.423294554427258,2,False
338,Player,3,571,545,4.375308278587663,31.375179918048502,2,False
338,Player,5,876,560,4.419548252028672,31.518163201941707,1,False
338,Player,91,215,523,N/A,N/A,1,False
